ENST00000335369	ENSG00000187172	chr21	-	10069417	10120608	10071441	10120608	5	10069417,10071320,10080031,10119416,10120593,	10069466,10071492,10080194,10119517,10120608,
ENST00000401843	ENSG00000217858	chr21	-	10175707	10176928	10176928	10176928	2	10175707,10176691,	10176373,10176928,
ENST00000406547	ENSG00000220888	chr21	-	10202790	10203686	10203686	10203686	1	10202790,	10203686,
ENST00000400589	ENSG00000215567	chr21	+	13336975	13346202	13339428	13346095	4	13336975,13339354,13343156,13345987,	13337144,13339462,13343221,13346202,
ENST00000384369	ENSG00000207097	chr21	+	13341774	13341881	13341881	13341881	1	13341774,	13341881,
ENST00000305570	ENSG00000168122	chr21	-	13390520	13407341	13390520	13407341	4	13390520,13390865,13391203,13407265,	13390829,13391107,13391767,13407341,
ENST00000332473	ENSG00000185390	chr21	+	13643458	13644840	13644840	13644840	2	13643458,13644648,	13643560,13644840,
ENST00000309142	ENSG00000175302	chr21	-	13678440	13682132	13678440	13682132	3	13678440,13680473,13681919,	13679352,13680620,13682132,
ENST00000405968	ENSG00000218743	chr21	-	13737564	13783368	13783368	13783368	6	13737564,13745501,13745748,13746382,13751981,13783269,	13737623,13745577,13745934,13746516,13752124,13783368,
ENST00000407739	ENSG00000219280	chr21	+	13770562	13771455	13771455	13771455	1	13770562,	13771455,
ENST00000406016	ENSG00000216949	chr21	+	13819790	13822771	13822771	13822771	1	13819790,	13822771,
ENST00000317265	ENSG00000179381	chr21	-	13838401	13839377	13839377	13839377	2	13838401,13838852,	13838848,13839377,
ENST00000406538	ENSG00000218549	chr21	-	13875235	13876196	13876196	13876196	1	13875235,	13876196,
ENST00000299443	ENSG00000166351	chr21	+	13904053	13935777	13904420	13935758	11	13904053,13909314,13909588,13912540,13914349,13916996,13922573,13924047,13925132,13933706,13935536,	13904941,13909429,13909762,13912647,13914487,13917067,13922644,13924092,13925299,13933830,13935777,
ENST00000384745	ENSG00000207476	chr21	+	13915768	13915875	13915875	13915875	1	13915768,	13915875,
ENST00000403029	ENSG00000218640	chr21	+	13970213	13971308	13971308	13971308	1	13970213,	13971308,
ENST00000402315	ENSG00000219572	chr21	+	14056529	14058524	14058524	14058524	1	14056529,	14058524,
ENST00000404540	ENSG00000218740	chr21	+	14070277	14071458	14071458	14071458	1	14070277,	14071458,
ENST00000406291	ENSG00000219192	chr21	+	14086826	14087333	14087333	14087333	1	14086826,	14087333,
ENST00000402663	ENSG00000216556	chr21	-	14118597	14119827	14119827	14119827	1	14118597,	14119827,
ENST00000400583	ENSG00000215562	chr21	+	14120888	14121819	14121819	14121819	6	14120888,14121004,14121129,14121446,14121601,14121714,	14121002,14121115,14121441,14121599,14121712,14121819,
ENST00000359319	ENSG00000198401	chr21	-	14137333	14142556	14142556	14142556	6	14137333,14138213,14139196,14140204,14140950,14142281,	14137624,14138327,14139466,14140333,14141141,14142556,
ENST00000400582	ENSG00000215561	chr21	-	14226380	14235145	14226380	14233500	7	14226380,14226490,14228029,14231730,14231827,14233437,14235006,	14226466,14226566,14228451,14231782,14232259,14233620,14235145,
ENST00000344693	ENSG00000215559	chr21	-	14237973	14274636	14248275	14274096	6	14237973,14239230,14245258,14245423,14248257,14273893,	14238054,14239301,14245331,14245452,14248342,14274636,
ENST00000411355	ENSG00000223287	chr21	-	14262680	14262787	14262787	14262787	1	14262680,	14262787,
ENST00000386932	ENSG00000209667	chr21	-	14262681	14262787	14262787	14262787	1	14262681,	14262787,
ENST00000400580	ENSG00000215559	chr21	-	14272643	14274636	14272643	14274096	2	14272643,14273893,	14272749,14274636,
ENST00000330957	ENSG00000183249	chr21	+	14295118	14295292	14295292	14295292	1	14295118,	14295292,
ENST00000332705	ENSG00000183441	chr21	+	14299391	14299469	14299391	14299469	1	14299391,	14299469,
ENST00000405043	ENSG00000216319	chr21	+	14301325	14309072	14309072	14309072	11	14301325,14302378,14303780,14304434,14304968,14305553,14305887,14306311,14307694,14307952,14308815,	14301390,14302494,14303865,14304509,14305066,14305611,14306002,14306474,14307849,14308040,14309072,
ENST00000406572	ENSG00000219086	chr21	+	14358516	14363279	14363279	14363279	3	14358516,14362828,14363105,	14358719,14362943,14363279,
ENST00000364942	ENSG00000201812	chr21	+	14365062	14365178	14365178	14365178	1	14365062,	14365178,
ENST00000386354	ENSG00000209089	chr21	-	14378836	14379373	14379373	14379373	1	14378836,	14379373,
ENST00000344577	ENSG00000188992	chr21	-	14403004	14501125	14403184	14501115	10	14403004,14438814,14446764,14457610,14459414,14460553,14475949,14480152,14483225,14501006,	14403272,14438991,14446876,14457715,14459582,14460643,14476051,14480261,14483611,14501125,
ENST00000400211	ENSG00000188992	chr21	-	14403004	14490442	14403184	14490442	11	14403004,14438814,14446764,14457610,14459414,14460553,14475949,14480152,14483225,14489849,14490418,	14403272,14438991,14446876,14457715,14459582,14460643,14476051,14480261,14483616,14489863,14490442,
ENST00000382981	ENSG00000188992	chr21	-	14403004	14501125	14459442	14483342	9	14403004,14438814,14446764,14457610,14459414,14475949,14480152,14483225,14501006,	14403272,14438991,14446876,14457715,14459582,14476051,14480261,14483611,14501125,
ENST00000330599	ENSG00000185272	chr21	+	14510349	14522558	14510378	14521485	5	14510349,14513754,14515292,14518629,14521071,	14510474,14513921,14515361,14518729,14522558,
ENST00000400577	ENSG00000185272	chr21	+	14510369	14522564	14510378	14521485	5	14510369,14513754,14515288,14518629,14521071,	14510474,14513917,14515361,14518729,14522564,
ENST00000400574	ENSG00000215557	chr21	+	14567990	14632206	14568283	14607217	14	14567990,14573787,14581741,14582595,14585761,14599887,14602562,14602744,14607135,14610392,14617703,14630271,14631371,14631972,	14568349,14573849,14581889,14582738,14585939,14600034,14602647,14602811,14607323,14611827,14617779,14630449,14631432,14632206,
ENST00000400572	ENSG00000215557	chr21	+	14567990	14595561	14568283	14593857	6	14567990,14573787,14581741,14582595,14585761,14593629,	14568349,14573849,14581889,14582738,14585939,14595561,
ENST00000400570	ENSG00000215557	chr21	+	14567990	14585568	14568283	14585568	5	14567990,14573787,14581741,14582595,14585477,	14568349,14573849,14581889,14582738,14585568,
ENST00000400571	ENSG00000215557	chr21	+	14568283	14595561	14568283	14593857	6	14568283,14568329,14581741,14582595,14585761,14593629,	14568304,14568349,14581889,14582738,14585939,14595561,
ENST00000285667	ENSG00000155304	chr21	-	14665309	14677380	14667808	14677311	5	14665309,14669843,14672390,14675394,14677286,	14668476,14670011,14672604,14675735,14677380,
ENST00000285670	ENSG00000155307	chr21	-	14779419	14877594	14780103	14876588	9	14779419,14792633,14794720,14804501,14806635,14811083,14815341,14876327,14877511,	14780306,14792784,14794927,14804653,14806765,14811233,14815413,14876680,14877594,
ENST00000400566	ENSG00000155307	chr21	-	14779419	14840535	14780103	14840453	8	14779419,14792633,14794720,14804501,14806635,14811083,14815341,14840396,	14780306,14792784,14794927,14804653,14806765,14811233,14815413,14840535,
ENST00000400564	ENSG00000155307	chr21	-	14779419	14840533	14780103	14840453	4	14779419,14792633,14794720,14840396,	14780306,14792784,14794927,14840533,
ENST00000389440	ENSG00000155307	chr21	-	14779419	14816027	14780103	14816027	9	14779419,14792633,14794720,14804501,14806635,14811083,14815341,14815787,14816013,	14780306,14792784,14794927,14804653,14806765,14811233,14815413,14815794,14816027,
ENST00000389438	ENSG00000155307	chr21	-	14780103	14877968	14780103	14877968	9	14780103,14792604,14794720,14804501,14806635,14811083,14815341,14876327,14877841,	14780277,14792784,14794927,14804653,14806765,14811233,14815413,14876680,14877968,
ENST00000400562	ENSG00000215552	chr21	-	14887911	14953013	14888171	14952963	7	14887911,14896214,14903673,14907067,14910167,14937193,14952939,	14888270,14896291,14903760,14907105,14910208,14937325,14953013,
ENST00000403679	ENSG00000217564	chr21	+	15051779	15052544	15052544	15052544	1	15051779,	15052544,
ENST00000407628	ENSG00000220692	chr21	+	15068489	15069454	15069454	15069454	1	15068489,	15069454,
ENST00000404998	ENSG00000217388	chr21	-	15123345	15124181	15124181	15124181	1	15123345,	15124181,
ENST00000400199	ENSG00000180530	chr21	-	15255426	15359126	15258907	15262384	3	15255426,15337686,15358936,	15262718,15337766,15359126,
ENST00000400202	ENSG00000180530	chr21	-	15255426	15359192	15258907	15262384	3	15255426,15308535,15358936,	15262718,15308658,15359192,
ENST00000318948	ENSG00000180530	chr21	-	15258731	15358997	15258907	15262384	4	15258731,15308535,15337686,15358936,	15262718,15308658,15337766,15358997,
ENST00000407076	ENSG00000216735	chr21	-	15784719	15784957	15784957	15784957	1	15784719,	15784957,
ENST00000391262	ENSG00000212564	chr21	+	15908472	15908579	15908579	15908579	1	15908472,	15908579,
ENST00000408570	ENSG00000221497	chr21	+	15987397	15987493	15987493	15987493	1	15987397,	15987493,
ENST00000403188	ENSG00000219965	chr21	-	15988489	15990771	15990771	15990771	2	15988489,15990074,	15988944,15990771,
ENST00000386943	ENSG00000209678	chr21	+	16002848	16002954	16002954	16002954	1	16002848,	16002954,
ENST00000285681	ENSG00000155313	chr21	+	16024214	16174248	16024583	16172665	25	16024214,16057080,16060186,16072093,16085691,16093946,16099310,16102998,16105326,16112887,16118228,16119155,16120393,16121166,16124720,16125590,16127537,16136587,16143966,16158457,16160455,16164257,16168592,16171985,16172492,	16024628,16057158,16060331,16072217,16085854,16094033,16099448,16103075,16105400,16113036,16118356,16119251,16120555,16121393,16124791,16125819,16127738,16136730,16144062,16158636,16160534,16164337,16168716,16172181,16174248,
ENST00000351097	ENSG00000155313	chr21	+	16024366	16174248	16024583	16172665	11	16024366,16057080,16060186,16072093,16085691,16093946,16099310,16164257,16168592,16171985,16172492,	16024628,16057158,16060331,16072217,16085854,16094033,16099448,16164337,16168716,16172181,16174248,
ENST00000285679	ENSG00000155313	chr21	+	16024366	16174248	16024583	16172665	24	16024366,16057080,16060186,16072093,16085691,16093946,16099310,16102998,16105326,16112887,16118228,16119155,16120393,16121166,16124720,16125590,16127537,16136587,16158457,16160455,16164257,16168592,16171985,16172492,	16024628,16057158,16060331,16072217,16085854,16094033,16099448,16103075,16105400,16113036,16118356,16119251,16120555,16121393,16124791,16125819,16127738,16136730,16158636,16160534,16164337,16168716,16172181,16174248,
ENST00000400183	ENSG00000155313	chr21	+	16037581	16174248	16037581	16172665	26	16037581,16038142,16057080,16060186,16072093,16085691,16093946,16099310,16102998,16105326,16112887,16118228,16119155,16120393,16121166,16124720,16125590,16127537,16136587,16143966,16158457,16160455,16164257,16168592,16171985,16172492,	16037611,16038154,16057158,16060331,16072217,16085854,16094033,16099448,16103075,16105400,16113036,16118356,16119251,16120555,16121393,16124791,16125819,16127738,16136730,16144062,16158636,16160534,16164337,16168716,16172181,16174248,
ENST00000406377	ENSG00000218797	chr21	-	16038193	16039270	16039270	16039270	2	16038193,16039081,	16038506,16039270,
ENST00000386946	ENSG00000209681	chr21	-	16329604	16329703	16329703	16329703	1	16329604,	16329703,
ENST00000308787	ENSG00000215386	chr21	+	16364712	16901413	16365304	16365529	8	16364712,16365304,16475781,16525246,16685804,16781680,16831569,16901184,	16364739,16365589,16475878,16525306,16685876,16781729,16831630,16901413,
ENST00000400178	ENSG00000215386	chr21	+	16364712	16901413	16365304	16365529	8	16364712,16365304,16475781,16525246,16676016,16831558,16888530,16901184,	16364739,16365589,16475878,16525310,16676048,16831630,16888645,16901413,
ENST00000400176	ENSG00000215386	chr21	+	16364712	16369146	16365423	16369146	3	16364712,16365304,16369120,	16364739,16365589,16369146,
ENST00000407955	ENSG00000216610	chr21	-	16388605	16389563	16389563	16389563	1	16388605,	16389563,
ENST00000401835	ENSG00000220416	chr21	-	16415500	16415835	16415835	16415835	1	16415500,	16415835,
ENST00000382955	ENSG00000174496	chr21	+	16488613	16901413	16488613	16685848	6	16488613,16525246,16685804,16781680,16831569,16901184,	16488824,16525306,16685876,16781729,16831630,16901413,
ENST00000364155	ENSG00000201025	chr21	-	16578887	16578960	16578960	16578960	1	16578887,	16578960,
ENST00000384906	ENSG00000207638	chr21	+	16833279	16833360	16833360	16833360	1	16833279,	16833360,
ENST00000362160	ENSG00000199030	chr21	+	16834013	16834107	16834107	16834107	1	16834013,	16834107,
ENST00000385128	ENSG00000207863	chr21	+	16884427	16884516	16884516	16884516	1	16884427,	16884516,
ENST00000402146	ENSG00000216487	chr21	-	17504657	17505536	17505536	17505536	1	17504657,	17505536,
ENST00000386987	ENSG00000209722	chr21	+	17725744	17725836	17725836	17725836	1	17725744,	17725836,
ENST00000407779	ENSG00000220521	chr21	-	17794867	17795013	17795013	17795013	1	17794867,	17795013,
ENST00000284878	ENSG00000154639	chr21	+	17807200	17861135	17807318	17859881	7	17807200,17841215,17845937,17853164,17854890,17855526,17859616,	17807361,17841382,17846142,17853320,17855013,17855665,17861135,
ENST00000400166	ENSG00000154639	chr21	+	17807234	17860041	17807318	17859804	5	17807234,17841215,17845937,17853164,17859616,	17807361,17841382,17846142,17853320,17860041,
ENST00000400169	ENSG00000154639	chr21	+	17807318	17887768	17807318	17887382	8	17807318,17841215,17845937,17853164,17854890,17855526,17859616,17887340,	17807361,17841382,17846142,17853320,17855013,17855665,17859800,17887768,
ENST00000400165	ENSG00000154639	chr21	+	17807318	17859804	17807318	17859804	4	17807318,17841215,17845937,17859616,	17807361,17841382,17846142,17859804,
ENST00000316497	ENSG00000181225	chr21	-	17812711	17813182	17813182	17813182	1	17812711,	17813182,
ENST00000363884	ENSG00000200754	chr21	-	17821328	17821436	17821436	17821436	1	17821328,	17821436,
ENST00000356275	ENSG00000154639	chr21	+	17824589	17861135	17824589	17859676	3	17824589,17841214,17859616,	17824631,17841382,17861135,
ENST00000400162	ENSG00000154639	chr21	+	17836204	17861135	17836204	17859881	8	17836204,17837214,17841212,17845937,17853164,17854890,17855526,17859616,	17836231,17837224,17841382,17846142,17853320,17855013,17855665,17861135,
ENST00000346439	ENSG00000154639	chr21	+	17836204	17861135	17836204	17859804	5	17836204,17837214,17841212,17845937,17859616,	17836231,17837224,17841382,17846142,17861135,
ENST00000306618	ENSG00000154639	chr21	+	17836204	17861135	17836204	17859804	6	17836204,17837214,17841212,17845937,17853164,17859616,	17836231,17837224,17841382,17846142,17853320,17861135,
ENST00000363092	ENSG00000199962	chr21	+	17870986	17871095	17871095	17871095	1	17870986,	17871095,
ENST00000348354	ENSG00000154640	chr21	-	17887843	17907086	17888281	17903333	5	17887843,17892805,17899048,17903160,17906887,	17888521,17893013,17899186,17903341,17907086,
ENST00000339775	ENSG00000154640	chr21	-	17887843	17907086	17888281	17903333	6	17887843,17892805,17898333,17899048,17903160,17906887,	17888521,17893013,17898465,17899186,17903341,17907086,
ENST00000284881	ENSG00000154642	chr21	-	18083155	18113574	18087602	18112506	5	18083155,18089395,18090769,18112379,18113490,	18087769,18089458,18091306,18112513,18113574,
ENST00000400559	ENSG00000154642	chr21	-	18086991	18113574	18087602	18112506	5	18086991,18089395,18090769,18112379,18113490,	18087766,18089458,18091306,18112513,18113574,
ENST00000400558	ENSG00000154642	chr21	-	18087434	18113574	18087767	18112506	4	18087434,18090769,18112379,18113490,	18087769,18091306,18112513,18113574,
ENST00000405964	ENSG00000154642	chr21	-	18087435	18113544	18090944	18112506	4	18087435,18090769,18112379,18113490,	18087769,18091306,18112513,18113544,
ENST00000408408	ENSG00000221335	chr21	+	18185898	18185987	18185987	18185987	1	18185898,	18185987,
ENST00000400146	ENSG00000215369	chr21	-	18188380	18188652	18188652	18188652	2	18188380,18188580,	18188578,18188652,
ENST00000400128	ENSG00000154645	chr21	+	18195450	18561561	18550740	18560226	7	18195450,18211407,18550696,18551157,18554387,18556978,18560141,	18195612,18211588,18551006,18551315,18554474,18557081,18561561,
ENST00000400131	ENSG00000154645	chr21	+	18211527	18561561	18550740	18560341	5	18211527,18550696,18551157,18554387,18560141,	18211588,18551006,18551315,18554474,18561561,
ENST00000400135	ENSG00000154645	chr21	+	18211527	18561561	18550740	18560341	6	18211527,18322060,18550696,18551157,18554387,18560141,	18211588,18322160,18551006,18551315,18554474,18561561,
ENST00000400127	ENSG00000154645	chr21	+	18211527	18561561	18550740	18560226	7	18211527,18322060,18550696,18551157,18554387,18556978,18560141,	18211588,18322160,18551006,18551315,18554474,18557081,18561561,
ENST00000299295	ENSG00000154645	chr21	+	18539020	18561553	18539411	18560226	6	18539020,18550696,18551157,18554387,18556978,18560141,	18539490,18551006,18551315,18554474,18557081,18561553,
ENST00000338326	ENSG00000154645	chr21	+	18539020	18561553	18550740	18560341	5	18539020,18550696,18551157,18554387,18560141,	18539490,18551006,18551315,18554474,18561553,
ENST00000284885	ENSG00000154646	chr21	-	18563560	18697844	18564156	18697810	25	18563560,18569384,18573151,18575227,18588457,18588790,18591921,18607132,18609333,18620619,18623356,18626271,18635600,18637693,18638142,18647090,18647910,18653944,18659327,18666380,18673470,18677814,18692066,18692386,18697665,	18564312,18569524,18573247,18575409,18588632,18588840,18592017,18607265,18609444,18620760,18623482,18626361,18635736,18637844,18638248,18647240,18648051,18654051,18659436,18666512,18673506,18677966,18692134,18692517,18697844,
ENST00000358455	ENSG00000198618	chr21	+	19151923	19152671	19152671	19152671	1	19151923,	19152671,
ENST00000404164	ENSG00000220037	chr21	+	19538730	19540580	19540580	19540580	1	19538730,	19540580,
ENST00000391307	ENSG00000212609	chr21	+	19639335	19639500	19639500	19639500	1	19639335,	19639500,
ENST00000405947	ENSG00000220684	chr21	+	19888025	19888293	19888293	19888293	1	19888025,	19888293,
ENST00000403981	ENSG00000217994	chr21	+	20033893	20034335	20034335	20034335	1	20033893,	20034335,
ENST00000400117	ENSG00000215353	chr21	-	20053543	20054277	20054277	20054277	4	20053543,20053737,20054006,20054142,	20053735,20054004,20054141,20054277,
ENST00000387009	ENSG00000209744	chr21	-	20649930	20650035	20650035	20650035	1	20649930,	20650035,
ENST00000387011	ENSG00000209746	chr21	+	20650836	20651010	20651010	20651010	1	20650836,	20651010,
ENST00000407411	ENSG00000219241	chr21	+	20682516	20683028	20683028	20683028	1	20682516,	20683028,
ENST00000400557	ENSG00000215550	chr21	-	20719218	20720177	20720177	20720177	3	20719218,20719337,20719625,	20719335,20719610,20720177,
ENST00000338576	ENSG00000189005	chr21	-	20724625	20724945	20724945	20724945	1	20724625,	20724945,
ENST00000400115	ENSG00000215351	chr21	-	21122315	21122838	21122838	21122838	3	21122315,21122416,21122505,	21122414,21122500,21122838,
ENST00000400546	ENSG00000154654	chr21	+	21292503	21837521	21292752	21832149	18	21292503,21574768,21578384,21580459,21586294,21618573,21629695,21632579,21668053,21704464,21712663,21726298,21760797,21762853,21771482,21803042,21828728,21832037,	21292807,21574843,21578591,21580603,21586432,21618691,21629856,21632725,21668204,21704652,21712760,21726472,21760917,21762975,21771663,21803247,21828848,21837521,
ENST00000284894	ENSG00000154654	chr21	+	21565385	21833085	21565385	21832149	19	21565385,21566012,21574768,21578384,21580459,21586294,21618573,21629695,21632579,21668053,21704464,21712663,21726298,21760797,21762853,21771482,21803042,21828728,21832037,	21565417,21566035,21574843,21578591,21580603,21586432,21618691,21629856,21632725,21668204,21704652,21712760,21726472,21760917,21762975,21771663,21803247,21828848,21833085,
ENST00000408283	ENSG00000221210	chr21	-	21691938	21692017	21692017	21692017	1	21691938,	21692017,
ENST00000358086	ENSG00000198434	chr21	-	21928643	21928920	21928920	21928920	3	21928643,21928684,21928872,	21928682,21928870,21928920,
ENST00000333482	ENSG00000184856	chr21	+	22392806	22409027	22403657	22409027	4	22392806,22403639,22405960,22408947,	22392906,22403743,22406016,22409027,
ENST00000403599	ENSG00000216526	chr21	-	22448140	22448490	22448490	22448490	1	22448140,	22448490,
ENST00000365469	ENSG00000202339	chr21	+	22499381	22499522	22499522	22499522	1	22499381,	22499522,
ENST00000382930	ENSG00000206144	chr21	-	22730480	22730675	22730675	22730675	1	22730480,	22730675,
ENST00000401698	ENSG00000219889	chr21	+	23176773	23178192	23178192	23178192	3	23176773,23177394,23178085,	23177080,23177609,23178192,
ENST00000406845	ENSG00000219368	chr21	-	23384220	23386024	23386024	23386024	1	23384220,	23386024,
ENST00000406433	ENSG00000216619	chr21	+	23395415	23397267	23397267	23397267	3	23395415,23395777,23396377,	23395639,23396031,23397267,
ENST00000411146	ENSG00000223078	chr21	-	23575928	23576102	23576102	23576102	1	23575928,	23576102,
ENST00000405127	ENSG00000217277	chr21	+	23684449	23685188	23685188	23685188	1	23684449,	23685188,
ENST00000407912	ENSG00000218846	chr21	-	23701848	23703319	23703319	23703319	2	23701848,23702673,	23702554,23703319,
ENST00000362828	ENSG00000199698	chr21	-	23726371	23726473	23726473	23726473	1	23726371,	23726473,
ENST00000355181	ENSG00000197382	chr21	+	24722924	24784492	24784492	24784492	6	24722924,24732437,24735353,24735979,24779807,24782297,	24723089,24732618,24735538,24736098,24779870,24784492,
ENST00000410635	ENSG00000222567	chr21	+	25395315	25395631	25395631	25395631	1	25395315,	25395631,
ENST00000409758	ENSG00000222042	chr21	-	25463615	25628010	25463818	25465086	4	25463615,25464941,25469425,25627921,	25463934,25465091,25469630,25628010,
ENST00000400112	ENSG00000215350	chr21	+	25655976	25656641	25656641	25656641	1	25655976,	25656641,
ENST00000332587	ENSG00000185433	chr21	-	25680009	25725884	25724084	25725498	5	25680009,25714890,25718736,25723948,25725360,	25680522,25714983,25718832,25724192,25725884,
ENST00000385060	ENSG00000207795	chr21	+	25868162	25868227	25868227	25868227	1	25868162,	25868227,
ENST00000352957	ENSG00000154719	chr21	-	25879838	25901672	25879889	25901658	10	25879838,25883017,25886994,25888075,25891484,25893981,25895550,25897978,25900631,25901585,	25879937,25883065,25887148,25888141,25891597,25894049,25895650,25898118,25900838,25901672,
ENST00000307301	ENSG00000154719	chr21	-	25879838	25901672	25879933	25901658	11	25879838,25881883,25883017,25886994,25888075,25891484,25893981,25895550,25897978,25900631,25901585,	25879937,25881972,25883065,25887148,25888141,25891597,25894049,25895650,25898118,25900838,25901672,
ENST00000400535	ENSG00000154721	chr21	+	25933454	26011745	25934004	26008855	10	25933454,25978065,25984048,25987938,25992859,25996352,26000161,26003616,26006522,26008822,	25934071,25978131,25984156,25988091,25993062,25996452,26000269,26003632,26006565,26011745,
ENST00000400537	ENSG00000154721	chr21	+	25933454	26009106	25934004	26008855	9	25933454,25978065,25984048,25987938,25992859,25996352,26000161,26006522,26008822,	25934071,25978131,25984156,25988091,25993062,25996452,26000273,26006565,26009106,
ENST00000400533	ENSG00000154721	chr21	+	25933454	26009106	25934004	26008850	8	25933454,25978065,25984048,25987938,25992859,25996352,26000161,26008822,	25934071,25978131,25984156,25988091,25993062,25996452,26000273,26009106,
ENST00000400532	ENSG00000154721	chr21	+	25933454	26008756	25934004	26008488	10	25933454,25978065,25984048,25987938,25992859,25996352,26000161,26003616,26006522,26008413,	25934071,25978131,25984156,25988091,25993062,25996452,26000269,26003632,26006565,26008756,
ENST00000312957	ENSG00000154721	chr21	+	25933459	26009106	25934004	26008855	10	25933459,25978065,25984048,25987938,25992859,25996352,26000161,26006403,26006522,26008822,	25934071,25978131,25984156,25988091,25993062,25996452,26000273,26006415,26006565,26009106,
ENST00000401560	ENSG00000219246	chr21	+	25986362	25986737	25986737	25986737	1	25986362,	25986737,
ENST00000400099	ENSG00000154723	chr21	-	26010685	26029209	26011871	26023976	5	26010685,26011843,26019407,26023812,26029170,	26010743,26011942,26019532,26023983,26029209,
ENST00000400093	ENSG00000154723	chr21	-	26018661	26029855	26018821	26023976	4	26018661,26019407,26023812,26029170,	26018859,26019532,26023983,26029855,
ENST00000400089	ENSG00000154723	chr21	-	26018661	26029215	26018821	26023976	4	26018661,26019407,26023812,26029120,	26018859,26019532,26023983,26029215,
ENST00000400087	ENSG00000154723	chr21	-	26018661	26029828	26018821	26023976	4	26018661,26019407,26023812,26029496,	26018859,26019532,26023983,26029828,
ENST00000400090	ENSG00000154723	chr21	-	26018661	26029821	26018821	26023976	4	26018661,26019407,26023812,26029668,	26018859,26019532,26023983,26029821,
ENST00000400094	ENSG00000154723	chr21	-	26018661	26029086	26018821	26023976	5	26018661,26019407,26023812,26028514,26029034,	26018859,26019532,26023983,26028557,26029086,
ENST00000284971	ENSG00000154723	chr21	-	26018662	26029836	26018821	26023976	4	26018662,26019407,26023812,26029034,	26018859,26019532,26023983,26029836,
ENST00000354828	ENSG00000154727	chr21	+	26028751	26066642	26035780	26063414	10	26028751,26035754,26039391,26043217,26046170,26052191,26056493,26058391,26058776,26063185,	26029252,26035857,26039536,26043302,26046416,26052386,26056547,26058532,26058969,26066642,
ENST00000400075	ENSG00000154727	chr21	+	26029565	26066210	26035780	26063414	10	26029565,26035754,26039391,26043217,26046170,26052191,26056493,26058391,26058776,26063185,	26029760,26035857,26039536,26043302,26046416,26052386,26056547,26058532,26058969,26066210,
ENST00000358997	ENSG00000197326	chr21	-	26057119	26057515	26057515	26057515	1	26057119,	26057515,
